g, min, max, mean, std
8727, 22205.79902, 37572.04474, 23667.33713, 3075.28567
8728, 22205.79902, 34548.66464, 23334.80214, 2587.49577
8729, 22205.79902, 51391.22511, 23844.80434, 3931.57723
8730, 22205.79902, 29779.86759, 22879.20824, 1463.93072
8731, 22205.79902, 36507.91439, 23438.81217, 2569.82095
8732, 22205.79902, 35099.40551, 23362.39242, 2468.85461
8733, 22205.79902, 145798.28764, 24393.51922, 12433.63072
8734, 22205.79902, 33784.74641, 23489.03325, 2678.50196
8735, 22205.79902, 33784.74641, 23361.40675, 2493.06454
8736, 22205.79902, 112813.52613, 24673.81222, 9348.15568
8737, 22205.79902, 40224.75802, 23770.59093, 3165.25386
8738, 22205.79902, 33784.74641, 23270.02008, 2256.81742
8739, 22205.79902, 36816.55245, 23235.59162, 2652.45058
8740, 22205.79902, 32754.13051, 23591.83528, 2618.02894
8741, 22205.79902, 33784.74641, 23909.61201, 2981.71430
8742, 22205.79902, 37949.30152, 23674.24091, 2984.22416
8743, 22205.79902, 241374.79374, 25293.52208, 21827.87266
8744, 22205.79902, 32819.19821, 23970.78953, 3139.13541
8745, 22205.79902, 32470.91049, 22931.22309, 1926.81611
8746, 22205.79902, 34223.01552, 23290.36791, 2439.87288
8747, 22205.79902, 62696.77906, 23501.80777, 4420.29919
8748, 22205.79902, 36914.55464, 23310.02799, 3108.12457
8749, 22205.79902, 31731.97256, 23411.31687, 2390.43027
8750, 22205.79902, 35984.35766, 23957.34122, 3226.71255
8751, 22205.79902, 32656.51443, 23183.77540, 2154.59581
8752, 22205.79902, 33784.74641, 23376.47995, 2493.72013
8753, 22205.79902, 459558.18737, 27939.11088, 43474.96414
8754, 22205.79902, 490527.85643, 28211.85040, 46542.03864
8755, 22205.79902, 97371.39539, 24544.44095, 7921.53879
8756, 22205.79902, 33784.74641, 23439.58277, 2546.53947
8757, 22205.79902, 33784.74641, 23110.63445, 2102.84210
8758, 22205.79902, 35588.22567, 23080.24663, 2211.47340
8759, 22205.79902, 35199.25559, 23112.01918, 2227.50442
8760, 22205.79902, 33784.74641, 24250.63686, 3393.85107
8761, 22205.79902, 35331.05384, 24317.44426, 3242.06990
8762, 22205.79902, 34637.75567, 23726.18096, 2870.47648
8763, 22205.79902, 320862.89085, 26156.47512, 29686.49991
8764, 22205.79902, 35211.55539, 23390.51071, 2518.11473
8765, 22205.79902, 36911.82660, 23448.10336, 2741.88313
8766, 22205.79902, 33854.93244, 23312.97209, 2554.64677
8767, 22205.79902, 35479.02907, 23799.04200, 3004.44707
8768, 22205.79902, 33784.74641, 23676.32663, 2680.09454
8769, 22205.79902, 397700.56083, 27363.26604, 37292.56272
8770, 22205.79902, 33784.74641, 23329.78124, 2392.35956
8771, 22205.79902, 35987.76046, 23490.24179, 2903.12525
8772, 22205.79902, 33362.07128, 23360.99558, 2315.72544
8773, 22205.79902, 33557.57167, 22843.65621, 1714.24753
8774, 22205.79902, 235011.41158, 25379.60255, 21171.38181
8775, 22205.79902, 39374.01981, 23669.13137, 3103.20754
8776, 22205.79902, 32704.70516, 23536.70605, 2602.64127
8777, 22205.79902, 33991.49015, 23879.62820, 3077.37635
8778, 22205.79902, 261786.69111, 26118.50928, 23853.98529
8779, 22205.79902, 36921.45518, 23570.07785, 2878.18471
8780, 22205.79902, 45911.99096, 23264.33498, 2912.56395
8781, 22205.79902, 408367.04353, 28131.85725, 39008.52384
8782, 22205.79902, 38339.26875, 23790.34851, 3295.18239
8783, 22205.79902, 76990.75290, 24104.41558, 6150.53460
8784, 22205.79902, 370089.68367, 26685.92606, 34597.60864
8785, 22205.79902, 36787.11882, 23141.26204, 2191.35106
8786, 22205.79902, 257226.94598, 26323.58033, 23428.88015
8787, 22205.79902, 30639.76546, 23199.64216, 2108.18063
8788, 22205.79902, 38355.35568, 23249.33424, 2430.39434
8789, 22205.79902, 257226.94598, 25898.47588, 23389.76584
8790, 22205.79902, 33784.74641, 23509.50009, 2720.14967
8791, 22205.79902, 33784.74641, 22979.50796, 1909.18259
8792, 22205.79902, 39621.32004, 23064.59703, 2690.86014
8793, 22205.79902, 33784.74641, 23358.13420, 2444.17336
8794, 22205.79902, 40017.86097, 23631.19449, 3024.95096
8795, 22205.79902, 38856.10573, 23681.86370, 3201.75193
8796, 22205.79902, 34587.58059, 23489.47325, 2587.87459
8797, 22205.79902, 88937.42896, 23944.48266, 6960.96628
8798, 22205.79902, 34307.04691, 23214.54896, 2398.50043
8799, 22205.79902, 31754.04991, 23280.57259, 2215.24951
8800, 22205.79902, 32656.51443, 23665.16244, 2796.04922
8801, 22205.79902, 32656.51443, 23085.03922, 2078.04941
8802, 22205.79902, 33784.74641, 23760.77928, 2866.44968
8803, 22205.79902, 33784.74641, 23452.72584, 2492.75450
8804, 22205.79902, 37863.07811, 23515.16825, 3073.74509
8805, 22205.79902, 63994.10810, 24149.65643, 4792.12607
8806, 22205.79902, 35210.98709, 23538.80281, 2818.29021
8807, 22205.79902, 336884.37780, 27109.72721, 31295.24859
8808, 22205.79902, 43410.65733, 23815.16168, 3385.97980
8809, 22205.79902, 120382.27821, 24726.45120, 10119.18525
8810, 22205.79902, 34266.70771, 23420.56794, 2384.13530
8811, 22205.79902, 267742.80668, 28227.81198, 33570.67526
8812, 22205.79902, 32656.51443, 23307.84347, 2617.09560
8813, 22205.79902, 34501.77036, 23278.57872, 2186.65814
8814, 22205.79902, 35992.81412, 23343.47369, 2519.23798
8815, 22205.79902, 38262.34748, 23612.37546, 2880.21847
8816, 22205.79902, 241374.79374, 27500.48872, 28163.73693
8817, 22205.79902, 32656.51443, 23258.30631, 2190.98246
8818, 22205.79902, 370089.68367, 30431.88437, 46330.54255
8819, 22205.79902, 32656.51443, 23506.85888, 2469.49423
8820, 22205.79902, 30639.76546, 22969.53914, 1610.48858
8821, 22205.79902, 33784.74641, 23463.79239, 2489.92639
8822, 22205.79902, 32656.51443, 23440.25376, 2375.46205
8823, 22205.79902, 31753.79992, 23243.25760, 2262.34624
8824, 22205.79902, 33784.74641, 23453.27047, 2479.40033
8825, 22205.79902, 33784.74641, 23708.01546, 2796.52285
8826, 22205.79902, 33911.38170, 23748.00685, 2943.60103
8827, 22205.79902, 34019.47052, 23397.89009, 2347.80134
8828, 22205.79902, 33936.58651, 23214.36023, 2359.90878
8829, 22205.79902, 39527.07002, 23307.76603, 2798.65802
8830, 22205.79902, 32656.51443, 23742.04861, 2798.06631
8831, 22205.79902, 36373.76309, 23433.12170, 2182.43815
8832, 22205.79902, 93615.96069, 24235.66995, 7401.73595
8833, 22205.79902, 37174.30413, 23265.55785, 2621.45281
8834, 22205.79902, 291951.12921, 25681.05033, 26852.02304
8835, 22205.79902, 36230.45141, 23484.83450, 2963.89605
8836, 22205.79902, 51391.22511, 23603.93958, 3758.19162
8837, 22205.79902, 34459.39913, 23831.44781, 3085.83407
8838, 22205.79902, 34705.68493, 23432.76679, 2509.07299
8839, 22205.79902, 34411.55317, 24129.73045, 3174.83274
8840, 22205.79902, 36466.29794, 23740.14815, 2914.06198
8841, 22205.79902, 32616.08391, 23214.23611, 2161.69613
8842, 22205.79902, 80668.09036, 23973.42744, 6256.96825
8843, 22205.79902, 36827.69221, 23591.62243, 2666.15688
8844, 22205.79902, 32656.51443, 23539.20149, 2629.70168
8845, 22205.79902, 36230.45141, 24002.18793, 2973.66231
8846, 22205.79902, 30255.37480, 23444.46232, 1953.83637
8847, 22205.79902, 211774.61829, 25166.37744, 18886.41870
8848, 22205.79902, 221218.62293, 25785.54121, 19831.97843
8849, 22205.79902, 337023.99747, 26616.42919, 31300.64738
8850, 22205.79902, 30255.37480, 23279.23601, 2102.11408
8851, 22205.79902, 34793.48679, 23169.50300, 2129.82390
8852, 22205.79902, 34924.68475, 23274.31699, 2424.75536
8853, 22205.79902, 33784.74641, 23318.06237, 2432.03142
8854, 22205.79902, 397912.24450, 27224.42405, 37439.11178
8855, 22205.79902, 32656.51443, 23199.56158, 2285.80878
8856, 22205.79902, 36492.48668, 23567.36582, 2854.08564
8857, 22205.79902, 481222.14545, 28028.53769, 45631.12239
8858, 22205.79902, 33784.74641, 23074.28964, 2130.52983
8859, 22205.79902, 140958.27563, 24367.61662, 11912.59227
8860, 22205.79902, 33784.74641, 23500.63386, 2754.10797
8861, 22205.79902, 35147.70251, 23457.53278, 2536.71292
8862, 22205.79902, 33784.74641, 23446.90458, 2579.99311
8863, 22205.79902, 33025.27220, 23338.68651, 2182.76910
8864, 22205.79902, 34653.55771, 23658.22566, 2697.56326
8865, 22205.79902, 279131.00859, 25870.85005, 25585.28445
8866, 22205.79902, 33784.74641, 23136.02354, 2293.81007
8867, 22205.79902, 30773.89036, 23003.15686, 1742.60104
8868, 22205.79902, 32315.61733, 23071.82751, 2104.53993
8869, 22205.79902, 40885.21405, 23439.66322, 2807.82105
8870, 22205.79902, 39519.78200, 23707.48107, 3170.80432
8871, 22205.79902, 34971.74020, 23823.84484, 3123.02557
8872, 22205.79902, 32656.51443, 23592.77316, 2451.02497
8873, 22205.79902, 490527.85643, 28054.37096, 46540.16840
8874, 22205.79902, 35993.41358, 23653.67066, 2693.08012
8875, 22205.79902, 42459.38962, 23504.94942, 2977.65266
8876, 22205.79902, 93615.96069, 24098.50586, 7490.56283
8877, 22205.79902, 292466.40451, 26264.89597, 26883.90422
8878, 22205.79902, 33784.74641, 23413.75372, 2643.73207
8879, 22205.79902, 37235.90175, 23681.85571, 2823.35788
8880, 22205.79902, 241374.79374, 25633.00562, 21834.32863
8881, 22205.79902, 443353.87784, 27595.41897, 41892.38761
8882, 22205.79902, 34559.42581, 23490.00297, 2757.47192
8883, 22205.79902, 34501.77036, 23285.33323, 2333.82021
8884, 22205.79902, 362667.21928, 29025.59227, 39667.01202
8885, 22205.79902, 32656.51443, 23271.38594, 2371.22851
8886, 22205.79902, 33803.88088, 23849.69597, 2900.30580
8887, 22205.79902, 452931.27725, 28935.97912, 44478.41506
8888, 22205.79902, 434807.31749, 27614.30827, 41011.81970
8889, 22205.79902, 283212.42259, 26159.21036, 27148.98215
8890, 22205.79902, 37582.79416, 23666.21972, 2930.00752
8891, 22205.79902, 34061.64374, 23438.46367, 2661.00091
8892, 22205.79902, 37452.44867, 23502.48498, 2786.73636
8893, 22205.79902, 35579.86615, 23284.95349, 2423.20847
8894, 22205.79902, 33784.74641, 23577.38747, 3005.65562
8895, 22205.79902, 34785.26044, 23728.95314, 2878.23557
8896, 22205.79902, 33500.25007, 23380.86916, 2444.86044
8897, 22205.79902, 32656.51443, 23155.94561, 2205.27561
8898, 22205.79902, 371010.18951, 30699.69432, 48642.28911
8899, 22205.79902, 39407.46833, 23821.79488, 3148.77843
8900, 22205.79902, 411639.91392, 27542.09201, 38707.76962
8901, 22205.79902, 35940.21795, 23165.43811, 2341.35123
8902, 22205.79902, 34645.11595, 23621.96202, 2914.74669
8903, 22205.79902, 33784.74641, 23407.91402, 2548.73491
8904, 22205.79902, 33784.74641, 23474.57492, 2654.29614
8905, 22205.79902, 355080.00066, 28240.26617, 36340.40565
8906, 22205.79902, 81728.21586, 24909.75658, 6835.04867
8907, 22205.79902, 157451.07416, 24771.87947, 13599.40257
8908, 22205.79902, 36085.82483, 23463.15170, 2810.18937
8909, 22205.79902, 33118.09096, 23580.37754, 2600.24509
8910, 22205.79902, 279916.26746, 26216.13016, 25661.76888
8911, 22205.79902, 33784.74641, 23721.72755, 2687.12515
8912, 22205.79902, 43720.69660, 23556.13014, 3105.76180
8913, 22205.79902, 34006.58904, 23556.00567, 2521.09676
8914, 22205.79902, 397700.56083, 31187.99066, 48334.95907
8915, 22205.79902, 40812.23399, 24113.31532, 3969.51448
8916, 22205.79902, 31035.24664, 22964.35852, 1722.53609
8917, 22205.79902, 33310.87511, 23603.42825, 2782.42283
8918, 22205.79902, 370089.68367, 28091.37729, 35242.30326
8919, 22205.79902, 33784.74641, 23753.23831, 2817.35659
8920, 22205.79902, 33784.74641, 23412.29035, 2617.32563
8921, 22205.79902, 69360.78141, 24184.82545, 5477.69513
8922, 22205.79902, 36230.45141, 23342.41879, 2565.95610
8923, 22205.79902, 157451.07416, 24477.58609, 13520.07030
8924, 22205.79902, 40686.83354, 23578.62078, 2965.62248
8925, 22205.79902, 33784.74641, 23582.94598, 2630.84920
8926, 22205.79902, 35762.46481, 23469.64487, 2597.62094
8927, 22205.79902, 33784.74641, 23477.37033, 2633.70051
8928, 22205.79902, 40613.66837, 23298.45820, 2772.40077
8929, 22205.79902, 345375.23308, 26540.37230, 32131.89535
8930, 22205.79902, 151529.52312, 24531.35309, 12942.94753
8931, 22205.79902, 36518.41080, 23324.28058, 2601.40060
8932, 22205.79902, 33323.46090, 23405.48404, 2502.99374
8933, 22205.79902, 33784.74641, 23651.46193, 2636.52498
8934, 22205.79902, 32656.51443, 23407.76946, 2368.30010
8935, 22205.79902, 33035.60349, 23435.08324, 2416.06616
8936, 22205.79902, 195472.40654, 25451.11453, 17291.43447
8937, 22205.79902, 33924.36608, 23316.36679, 2221.99706
8938, 22205.79902, 39889.68591, 23507.88150, 2916.42961
8939, 22205.79902, 30659.13671, 23396.55253, 2102.48563
8940, 22205.79902, 433259.88854, 27453.34768, 40863.83997
8941, 22205.79902, 48388.63773, 23968.85218, 3822.28779
8942, 22205.79902, 31802.21504, 23141.36860, 2159.79558
8943, 22205.79902, 33784.74641, 23156.28450, 2367.17226
8944, 22205.79902, 33784.74641, 23788.27267, 2892.28793
8945, 22205.79902, 35575.45638, 23842.78301, 2833.74072
8946, 22205.79902, 35197.47196, 24071.83393, 3119.22058
8947, 22205.79902, 37299.00790, 23372.41306, 2489.93530
8948, 22205.79902, 33757.39426, 23699.75306, 2909.99007
8949, 22205.79902, 33784.74641, 23398.82595, 2561.03551
8950, 22205.79902, 34192.21520, 23358.00578, 2320.07865
8951, 22205.79902, 35096.30855, 23621.13318, 2816.80165
8952, 22205.79902, 40523.54695, 23262.25825, 2488.40142
8953, 22205.79902, 397840.18049, 28379.92898, 38449.92877
8954, 22205.79902, 279131.00859, 26112.98332, 25565.31349
8955, 22205.79902, 34481.17308, 23504.46621, 2753.46068
8956, 22205.79902, 33926.94715, 23860.51022, 2839.35601
8957, 22205.79902, 54858.76787, 23613.00373, 3698.26535
8958, 22205.79902, 32459.45333, 22968.27151, 1950.37226
8959, 22205.79902, 72943.34984, 23988.38265, 5788.44754
8960, 22205.79902, 224684.40619, 25783.54323, 20198.82282
8961, 22205.79902, 36389.20122, 23639.46709, 2991.64371
8962, 22205.79902, 36713.33323, 23936.28450, 3257.76641
8963, 22205.79902, 157451.07416, 24466.30676, 13515.82028
8964, 22205.79902, 34502.03552, 23454.88486, 2767.01203
8965, 22205.79902, 33924.36608, 23373.07513, 2326.02601
8966, 22205.79902, 33043.93187, 23243.64337, 2058.92525
8967, 22205.79902, 39147.65135, 23955.27086, 3415.50204
8968, 22205.79902, 136014.55791, 24339.16112, 11452.56654
8969, 22205.79902, 30255.37480, 23325.46098, 2110.81623
8970, 22205.79902, 33981.36930, 23376.35607, 2363.75498
8971, 22205.79902, 36230.45141, 23676.00064, 3154.49455
8972, 22205.79902, 183893.45915, 24769.83202, 16124.53513
8973, 22205.79902, 33784.74641, 23228.85390, 2417.91107
8974, 22205.79902, 33784.74641, 23076.38815, 1997.63973
8975, 22205.79902, 291951.12921, 25787.48712, 26842.46395
8976, 22205.79902, 36914.55464, 23752.69997, 3297.43868
8977, 22205.79902, 177840.18267, 25780.55650, 17014.36527
8978, 22205.79902, 34241.79310, 23239.92702, 2365.35231
8979, 22205.79902, 37412.31234, 23825.27820, 3292.10092
8980, 22205.79902, 33784.74641, 23801.54212, 2918.44317
8981, 22205.79902, 62696.77906, 23968.24839, 4753.17071
8982, 22205.79902, 35513.86522, 23571.18174, 2859.07507
8983, 22205.79902, 54092.23207, 23492.11213, 3719.36308
8984, 22205.79902, 104770.98863, 24260.13553, 8539.34812
8985, 22205.79902, 33784.74641, 23736.04554, 2966.95995
8986, 22205.79902, 63994.10810, 24278.56938, 5135.76162
8987, 22205.79902, 33784.74641, 23448.48164, 2529.50085
8988, 22205.79902, 35189.87573, 23589.55768, 2808.02159
8989, 22205.79902, 33784.74641, 23447.41452, 2553.31979
8990, 22205.79902, 192530.55562, 25312.26890, 17033.60583
8991, 22205.79902, 39519.78200, 23491.93434, 2931.31243
8992, 22205.79902, 76990.75290, 23975.35670, 5949.81520
8993, 22205.79902, 41930.21933, 23707.63431, 3440.23273
8994, 22205.79902, 34188.93924, 23084.07867, 2298.19415
8995, 22205.79902, 38761.10337, 24048.51564, 3413.50040
8996, 22205.79902, 33784.74641, 23704.16525, 2909.34951
8997, 22205.79902, 34949.13680, 23399.93219, 2720.24155
8998, 22205.79902, 417361.68376, 27445.04673, 39268.96475
8999, 22205.79902, 33784.74641, 23614.36436, 2573.23211
9000, 22205.79902, 34501.77036, 23679.34184, 2728.22019
9001, 22205.79902, 77821.30079, 24142.81873, 5869.70444
9002, 22205.79902, 31169.40016, 23445.66436, 2235.35792
9003, 22205.79902, 36114.42925, 23770.92928, 3141.87564
9004, 22205.79902, 33334.86222, 23286.71744, 2263.98201
9005, 22205.79902, 267742.80668, 25709.99864, 24445.59215
9006, 22205.79902, 93615.96069, 24259.48444, 7443.83811
9007, 22205.79902, 32895.12740, 23793.45439, 2701.48979
9008, 22205.79902, 33784.74641, 23974.59790, 2919.38433
9009, 22205.79902, 33784.74641, 23772.70723, 2908.24460
9010, 22205.79902, 80807.71002, 23952.12765, 6186.08849
9011, 22205.79902, 39136.79952, 23623.03241, 3019.43290
9012, 22205.79902, 32392.72216, 23042.16338, 1966.06156
9013, 22205.79902, 34429.96258, 23418.71782, 2516.81289
9014, 22205.79902, 39834.68012, 23524.35440, 2783.77512
9015, 22205.79902, 33323.46090, 23524.06114, 2555.59970
9016, 22205.79902, 33784.74641, 23219.55283, 2388.58518
9017, 22205.79902, 34701.05472, 23776.47791, 3041.55040
9018, 22205.79902, 34158.18049, 23612.31693, 2984.43390
9019, 22205.79902, 151014.24781, 24719.62281, 12928.38242
9020, 22205.79902, 32656.51443, 23182.79002, 2053.50179
9021, 22205.79902, 30255.37480, 22951.52599, 1648.26328
9022, 22205.79902, 36048.59700, 23476.71184, 2783.30016
9023, 22205.79902, 470151.12173, 27850.11708, 44524.33713
9024, 22205.79902, 33784.74641, 23837.67841, 2946.57284
9025, 22205.79902, 39202.50491, 23938.73656, 3311.32644
9026, 22205.79902, 36083.37381, 23458.22929, 2877.63750
9027, 22205.79902, 34534.48063, 23587.48195, 2703.87810
9028, 22205.79902, 34403.08126, 23525.34376, 2694.22532
9029, 22205.79902, 33212.92248, 23736.85806, 2858.37657
9030, 22205.79902, 39896.45757, 23837.23692, 3644.45579
9031, 22205.79902, 279131.00859, 26008.68093, 25552.04325
9032, 22205.79902, 33784.74641, 23648.93626, 2895.53253
9033, 22205.79902, 320670.01815, 26864.94015, 29714.94522
9034, 22205.79902, 31666.11136, 23063.49002, 1849.75562
9035, 22205.79902, 35804.47598, 23507.28259, 2988.41337
9036, 22205.79902, 119302.59428, 24474.77927, 9867.33252
9037, 22205.79902, 328996.68753, 26705.02940, 30519.97678
9038, 22205.79902, 34951.96599, 23269.71081, 2516.16782
9039, 22205.79902, 51391.22511, 24048.31946, 4029.33563
9040, 22205.79902, 33212.77400, 23073.02855, 1684.60156
9041, 22205.79902, 32656.51443, 23503.36469, 2484.29827
9042, 22205.79902, 35760.59445, 23582.15144, 2531.44957
9043, 22205.79902, 380672.60410, 26671.40433, 35640.03849
9044, 22205.79902, 279131.00859, 25791.51970, 25572.72696
9045, 22205.79902, 128946.25123, 25293.09312, 12890.12454
9046, 22205.79902, 34274.23336, 23446.96075, 2654.35184
9047, 22205.79902, 34019.47052, 24234.05427, 3443.96906
9048, 22205.79902, 151014.24781, 25022.43673, 12954.09854
9049, 22205.79902, 33784.74641, 23549.57527, 2811.58379
9050, 22205.79902, 40015.37748, 23844.03588, 3106.68587
9051, 22205.79902, 37927.75801, 23574.66983, 2750.49390
9052, 22205.79902, 157451.07416, 24515.10927, 13499.10875
9053, 22205.79902, 390042.09093, 27308.18711, 36584.78451
9054, 22205.79902, 30255.37480, 23032.52690, 1941.48434
9055, 22205.79902, 35651.37062, 23274.86932, 2542.23434
9056, 22205.79902, 39867.58114, 23664.00675, 3272.73108
9057, 22205.79902, 32656.51443, 23120.46113, 2135.01448
9058, 22205.79902, 39602.53875, 23889.66394, 3161.79138
9059, 22205.79902, 105451.25825, 24346.93635, 8607.36100
9060, 22205.79902, 397840.18049, 29184.76817, 40980.11952
9061, 22205.79902, 35512.60425, 23770.56773, 2987.21495
9062, 22205.79902, 38331.82964, 23644.72871, 2927.76423
9063, 22205.79902, 32656.51443, 23769.42173, 2782.68286
9064, 22205.79902, 33196.36815, 23569.24243, 2416.16002
9065, 22205.79902, 33784.74641, 23516.58754, 2681.42801
9066, 22205.79902, 32656.51443, 23128.00326, 2185.17861
9067, 22205.79902, 33577.02027, 23493.27771, 2633.08915
9068, 22205.79902, 283072.80292, 25905.83711, 25942.12466
9069, 22205.79902, 34118.25040, 24079.44998, 3186.62739
9070, 22205.79902, 32811.98760, 23324.56270, 2303.17627
9071, 22205.79902, 31533.65499, 23138.49322, 2107.17889
9072, 22205.79902, 422809.17313, 27415.74492, 39806.92750
9073, 22205.79902, 32710.62562, 23352.36267, 2344.61543
